非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,nanocomposites,生物医学工程,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
空天电传输用聚酰亚胺改性与优化研究进展,nanocomposites,生物医学工程,"['王健', '肖若凡', '刘人郢', '平安', '刘继奎', '', '李庆民']",航空学报,2021-11-23,期刊,,40
电化学制备碳纳米管负载镍-铁氢氧化物电极检测尿素,nanocomposites,生物医学工程,"['李堃', '苏敏', '杨倩', '李玥祺', '于浩']",分析试验室,2021-11-23,期刊,,44
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,nanocomposites,生物医学工程,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
基于碳纳米管-聚乙烯醇水凝胶的太阳能驱动界面水蒸发性能研究,nanocomposites,生物医学工程,"['晏哲', '牛晓娟', '李浩然', '洪文鹏', '李艳', '', '李博宇']",东北电力大学学报,2021-11-23,期刊,,76
[C2MIM]+在碳纳米管中结构和性质的理论研究,nanocomposites,生物医学工程,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
无机纳米填料对植入硅橡胶生物相容性的影响,nanocomposites,生物医学工程,"['田由京', '石书萍', '吴幸']",中国组织工程研究,2021-11-22,期刊,,103
金属有机框架衍生纳米孔碳材料的研究进展,nanocomposites,生物医学工程,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
新型抗污染膜材料研究进展,nanocomposites,生物医学工程,"['赵亚翔', '柳君侠', '王志红', '邹康兵']",水处理技术,2021-11-20,期刊,,155
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,nanocomposites,生物医学工程,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
胰腺癌靶向的碳纳米管超声造影剂的制备及体内外评价,nanocomposites,生物医学工程,"['胡楚玲', '顾芬芬', '台宗光', '高申', '张敏敏']",实用药物与临床,2021-11-20,期刊,,
碳纳米管载钴析氢催化剂制备研究,nanocomposites,生物医学工程,"['张卜升', '黄钰杰', '赵盘巢']",贵金属,2021-11-18,期刊,,180
电刺激控制释放地塞米松导电生物膜的制备与性能,nanocomposites,生物医学工程,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,nanocomposites,中药学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,nanocomposites,中药学,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,nanocomposites,中药学,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,nanocomposites,中药学,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,nanocomposites,中药学,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,nanocomposites,中药学,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,nanocomposites,中药学,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,nanocomposites,中药学,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,nanocomposites,中药学,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,nanocomposites,中药学,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,nanocomposites,中药学,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,nanocomposites,中药学,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,nanocomposites,中药学,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,nanocomposites,中药学,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,nanocomposites,中药学,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,nanocomposites,中药学,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,nanocomposites,中药学,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,nanocomposites,中药学,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,nanocomposites,中药学,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,nanocomposites,中药学,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,nanocomposites,药学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,nanocomposites,药学,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
论道“芯”发展  洞见“芯”趋势,nanocomposites,药学,[],东莞日报,2021-12-01,报纸,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,nanocomposites,药学,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
CO2等离子体改性多壁碳纳米管对沥青基炭材料微结构及性能影响,nanocomposites,药学,"['张作钦', '潘贵翔', '李杰', '陈欢', '李豪', '', '阴国锋']",铁道标准设计,2021-11-25,期刊,,29
碳纳米管补强丁苯橡胶/聚氯乙烯共混物的研究,nanocomposites,药学,"['樊文礼', '刘奕麟', '瞿金磊', '张保岗', '刘莉']",橡胶工业,2021-11-25,期刊,,
Co@CNT复合电磁波吸收剂的制备及其吸波性能,nanocomposites,药学,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,nanocomposites,药学,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
空天电传输用聚酰亚胺改性与优化研究进展,nanocomposites,药学,"['王健', '肖若凡', '刘人郢', '平安', '刘继奎', '', '李庆民']",航空学报,2021-11-23,期刊,,40
电化学制备碳纳米管负载镍-铁氢氧化物电极检测尿素,nanocomposites,药学,"['李堃', '苏敏', '杨倩', '李玥祺', '于浩']",分析试验室,2021-11-23,期刊,,44
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,nanocomposites,药学,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
基于碳纳米管-聚乙烯醇水凝胶的太阳能驱动界面水蒸发性能研究,nanocomposites,药学,"['晏哲', '牛晓娟', '李浩然', '洪文鹏', '李艳', '', '李博宇']",东北电力大学学报,2021-11-23,期刊,,76
[C2MIM]+在碳纳米管中结构和性质的理论研究,nanocomposites,药学,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
无机纳米填料对植入硅橡胶生物相容性的影响,nanocomposites,药学,"['田由京', '石书萍', '吴幸']",中国组织工程研究,2021-11-22,期刊,,103
金属有机框架衍生纳米孔碳材料的研究进展,nanocomposites,药学,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
新型抗污染膜材料研究进展,nanocomposites,药学,"['赵亚翔', '柳君侠', '王志红', '邹康兵']",水处理技术,2021-11-20,期刊,,155
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,nanocomposites,药学,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
胰腺癌靶向的碳纳米管超声造影剂的制备及体内外评价,nanocomposites,药学,"['胡楚玲', '顾芬芬', '台宗光', '高申', '张敏敏']",实用药物与临床,2021-11-20,期刊,,
碳纳米管载钴析氢催化剂制备研究,nanocomposites,药学,"['张卜升', '黄钰杰', '赵盘巢']",贵金属,2021-11-18,期刊,,180
电刺激控制释放地塞米松导电生物膜的制备与性能,nanocomposites,药学,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,nanocomposites,计算机软件及计算机应用,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,nanocomposites,计算机软件及计算机应用,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,nanocomposites,计算机软件及计算机应用,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,nanocomposites,计算机软件及计算机应用,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,nanocomposites,计算机软件及计算机应用,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,nanocomposites,计算机软件及计算机应用,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,nanocomposites,计算机软件及计算机应用,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,nanocomposites,计算机软件及计算机应用,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,nanocomposites,计算机软件及计算机应用,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,nanocomposites,计算机软件及计算机应用,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,nanocomposites,计算机软件及计算机应用,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,nanocomposites,计算机软件及计算机应用,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,nanocomposites,计算机软件及计算机应用,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,nanocomposites,计算机软件及计算机应用,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,nanocomposites,计算机软件及计算机应用,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,nanocomposites,计算机软件及计算机应用,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,nanocomposites,计算机软件及计算机应用,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,nanocomposites,计算机软件及计算机应用,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,nanocomposites,计算机软件及计算机应用,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,nanocomposites,计算机软件及计算机应用,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,nanocomposites,数学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,nanocomposites,数学,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
论道“芯”发展  洞见“芯”趋势,nanocomposites,数学,[],东莞日报,2021-12-01,报纸,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,nanocomposites,数学,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
CO2等离子体改性多壁碳纳米管对沥青基炭材料微结构及性能影响,nanocomposites,数学,"['张作钦', '潘贵翔', '李杰', '陈欢', '李豪', '', '阴国锋']",铁道标准设计,2021-11-25,期刊,,29
碳纳米管补强丁苯橡胶/聚氯乙烯共混物的研究,nanocomposites,数学,"['樊文礼', '刘奕麟', '瞿金磊', '张保岗', '刘莉']",橡胶工业,2021-11-25,期刊,,
Co@CNT复合电磁波吸收剂的制备及其吸波性能,nanocomposites,数学,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,nanocomposites,数学,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
空天电传输用聚酰亚胺改性与优化研究进展,nanocomposites,数学,"['王健', '肖若凡', '刘人郢', '平安', '刘继奎', '', '李庆民']",航空学报,2021-11-23,期刊,,40
电化学制备碳纳米管负载镍-铁氢氧化物电极检测尿素,nanocomposites,数学,"['李堃', '苏敏', '杨倩', '李玥祺', '于浩']",分析试验室,2021-11-23,期刊,,44
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,nanocomposites,数学,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
基于碳纳米管-聚乙烯醇水凝胶的太阳能驱动界面水蒸发性能研究,nanocomposites,数学,"['晏哲', '牛晓娟', '李浩然', '洪文鹏', '李艳', '', '李博宇']",东北电力大学学报,2021-11-23,期刊,,76
[C2MIM]+在碳纳米管中结构和性质的理论研究,nanocomposites,数学,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
无机纳米填料对植入硅橡胶生物相容性的影响,nanocomposites,数学,"['田由京', '石书萍', '吴幸']",中国组织工程研究,2021-11-22,期刊,,103
金属有机框架衍生纳米孔碳材料的研究进展,nanocomposites,数学,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
新型抗污染膜材料研究进展,nanocomposites,数学,"['赵亚翔', '柳君侠', '王志红', '邹康兵']",水处理技术,2021-11-20,期刊,,155
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,nanocomposites,数学,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
胰腺癌靶向的碳纳米管超声造影剂的制备及体内外评价,nanocomposites,数学,"['胡楚玲', '顾芬芬', '台宗光', '高申', '张敏敏']",实用药物与临床,2021-11-20,期刊,,
碳纳米管载钴析氢催化剂制备研究,nanocomposites,数学,"['张卜升', '黄钰杰', '赵盘巢']",贵金属,2021-11-18,期刊,,180
电刺激控制释放地塞米松导电生物膜的制备与性能,nanocomposites,数学,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,nanocomposites,电信技术,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,nanocomposites,电信技术,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,nanocomposites,电信技术,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,nanocomposites,电信技术,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,nanocomposites,电信技术,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,nanocomposites,电信技术,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,nanocomposites,电信技术,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,nanocomposites,电信技术,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,nanocomposites,电信技术,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,nanocomposites,电信技术,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,nanocomposites,电信技术,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,nanocomposites,电信技术,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,nanocomposites,电信技术,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,nanocomposites,电信技术,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,nanocomposites,电信技术,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,nanocomposites,电信技术,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,nanocomposites,电信技术,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,nanocomposites,电信技术,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,nanocomposites,电信技术,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,nanocomposites,电信技术,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
多壁碳纳米管改性等规聚丙烯复合材料结构及性能研究,多壁碳纳米管,材料科学,"['刘忠柱', '赵伟', '潘玮', '李睢水', '郑国强', '', '李倩']",材料导报,2021-12-03,期刊,,
菲醌修饰多孔碳纳米管复合材料的制备及其在对称超级电容器中的应用,多壁碳纳米管,材料科学,"['杜豪', '吉婷', '赵杰', '王建中', '冒慧敏']",复合材料学报,2021-12-02,期刊,,
碳纳米管改性CF/PEEK复合材料的力学与电磁屏蔽性能,多壁碳纳米管,材料科学,"['瞿明城', '张礼颖', '周剑锋', '刘旋', '章嘉豪', '', '杨丽丽', '朱姝']",复合材料学报,2021-11-26,期刊,,127
Co@CNT复合电磁波吸收剂的制备及其吸波性能,多壁碳纳米管,材料科学,"['朱晓宇', '邱红芳', '陈平']",材料研究学报,2021-11-25,期刊,,
非离子型表面活性剂Tween 60用于碳纳米管的双水相分离,多壁碳纳米管,材料科学,"['陈少闯', '吕敏', '李彦']",中国科学:化学,2021-11-24,期刊,,34
一锅法卟啉金属化同步其金属卟啉-Sn网络可控非共价功能化碳纳米管及其超高蛋白吸附性能,多壁碳纳米管,材料科学,"['王超峰', '郑国栋', '王悦', '宋慧佳', '陈小艺', '', '高瑞霞']",化学学报,2021-11-23,期刊,,31
[C2MIM]+在碳纳米管中结构和性质的理论研究,多壁碳纳米管,材料科学,"['张鑫', '何裕琴', '宋小菊', '李云志', '刘国魁', '', '夏其英']",原子与分子物理学报,2021-11-22,期刊,,25
金属有机框架衍生纳米孔碳材料的研究进展,多壁碳纳米管,材料科学,"['李瑞', '谢光银', '王贤', '敬涛']",合成纤维,2021-11-22,期刊,,231
硫/多壁碳纳米管/四氧化三铁正极材料的制备及其电化学性能研究,多壁碳纳米管,材料科学,"['邱志旭', '朱绍宽', '魏宇霄', '龙家英', '黄东创', '', '邵姣婧']",无机盐工业,2021-11-20,期刊,,140
电刺激控制释放地塞米松导电生物膜的制备与性能,多壁碳纳米管,材料科学,"['田光照', '段晓鸽', '张子仪', '陈海兰', '江明生']",高分子材料科学与工程,2021-11-16,期刊,,46
同济大学团队实现多项导电材料折叠突破,多壁碳纳米管,材料科学,['麻省'],中国航空报,2021-11-16,报纸,,7
电化学方法制备碳纳米管/金属复合材料研究进展,多壁碳纳米管,材料科学,"['张晓蕊', '郭佳', '丁连帅', '李海霞', '贾洪生', '', '于喜彬', '宋振兴']",电镀与精饰,2021-11-15,期刊,,132
探索催化“黑匣子”,多壁碳纳米管,材料科学,['常理'],经济日报,2021-11-14,报纸,,13
化学反应过程，这样精准调控,多壁碳纳米管,材料科学,['喻思南'],人民日报,2021-11-11,报纸,,9
T6热处理对1.0%CNTs@TiO2/2024复合材料腐蚀性能研究,多壁碳纳米管,材料科学,"['曹泽宇', '闫洪']",精密成形工程,2021-11-10,期刊,,7
反应器加装侧进气口对碳纳米管纤维运动的影响,多壁碳纳米管,材料科学,"['刘宏霞', '吴丽莉', '陈廷']",纺织导报,2021-11-08,期刊,,
基于拟薄水铝石胶粘的三元铁基催化剂制备高密度、低成本多壁碳纳米管的研究,多壁碳纳米管,材料科学,"['谢宝东', '刘等等', '朱玉莲']",广东化工,2021-10-30,期刊,,44
CNT纱线传感器配置算法在健康监测中的应用,多壁碳纳米管,材料科学,"['孙佳鑫', '万振凯']",兵器材料科学与工程,2021-10-29,期刊,,20
在水系锌电池中通过孔相双调控实现碳纳米管@硒化镍的快速动力学活化（英文）,多壁碳纳米管,材料科学,"['梅豪', '张昊兵', '李紫祎', '张玲', '鲁效庆', '', '徐奔', '孙道峰']",Science China Materials,2021-10-28,期刊,,13
碳纳米管改性连续纤维增强树脂基复合材料层间性能的研究进展,多壁碳纳米管,材料科学,"['蒋彩', '车辙', '邢飞', '王绍凯', '李敏']",复合材料学报,2021-10-28,期刊,,213
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,多壁碳纳米管,化学,[''],['Chemosphere'],2021-10-14,外文期刊,,
An innovative and simple all electrochemical approach to functionalize electrodes with a carbon nanotubes/polypyrrole molecularly imprinted nanocomposite and its application for sulfamethoxazole analysis,多壁碳纳米管,化学,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-10-01,外文期刊,,
"Joule-heatable bird-nest-bioinspired/carbon nanotubes-modified sepiolite porous ceramics: An efficient, sturdy, and continuous strategy for oil recovery",多壁碳纳米管,化学,[''],"['Journal', 'of', 'Hazardous', 'Materials']",2021-09-05,外文期刊,,
A g-C3N4 self-templated preparation of N-doped carbon nanosheets@Co-Co3O4/Carbon nanotubes as high-rate lithium-ion batteries’ anode materials,多壁碳纳米管,化学,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-09-01,外文期刊,,
Bioaccumulation and ecotoxicological responses of clams exposed to terbium and carbon nanotubes: Comparison between native (Ruditapes decussatus) and invasive (Ruditapes philippinarum) species,多壁碳纳米管,化学,[''],"['Science', 'of', 'the', 'Total', 'Environment']",2021-08-25,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,多壁碳纳米管,化学,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Interwoven scaffolded porous titanium oxide nanocubes/carbon nanotubes framework for high-performance sodium-ion battery,多壁碳纳米管,化学,[''],"['Journal', 'of', 'Energy', 'Chemistry']",2021-08-01,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,多壁碳纳米管,化学,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Co0.85Se hollow polyhedrons entangled by carbon nanotubes as a high-performance cathode for magnesium secondary batteries,多壁碳纳米管,化学,[],"['Chemical', 'Engineering', 'Journal']",2021-07-20,外文期刊,,
A non-local modeling for the influence of fluid forces on vibration characteristics of carbon nanotubes,多壁碳纳米管,化学,[],"['Materials', 'Science', '&', 'Engineering', 'B']",2021-07-20,外文期刊,,
Easy-handling carbon nanotubes decorated poly(arylene ether nitrile)@tannic acid/carboxylated chitosan nanofibrous composite absorbent for efficient removal of methylene blue and congo red,多壁碳纳米管,化学,[''],"['Colloids', 'and', 'Surfaces', 'A:', 'Physicochemical', 'and', 'Engineering', 'Aspects']",2021-07-20,外文期刊,,
